product_id,product_type,product_name,attrs_indexes_dict,battery_type,color,compatible_card,designed_for,display_type,features,graphic_memory,lens_cap_type,lens_mount,lens_type,memory_technology,mount_type,number_of_cores,operating_system,os_architecture,ports,prime_zoom,processor_brand,processor_generation,processor_name,processor_type,ram,sensor_type,shape,ssd_capacity,storage_type,system_memory,system_memory_type,type,video_quality,video_resolution
120142850,laptop,"AVITA LIBER NS14A2IN260P 14-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Fragrant Lilac","{u'processor_name': (49, 56), u'system_memory': (63, 66), u'type': (73, 76), u'processor_generation': (41, 48)}",,,,,,,,,,,,,,,,,,Intel,8th Gen,Core i7,,,,,,,8 GB,DDR4,SSD,,
71062213,laptop,"Lenovo Ideapad 310 - 15.6"" HD Display Laptop with 3X Faster WiFi (Intel Core i3, 6 GB RAM, 1TB HDD, Windows 10) 80SN0005US","{u'operating_system': (100, 107), u'system_memory': (81, 85), u'storage_type': (95, 98), u'processor_name': (77, 79), u'processor_brand': (66, 71), u'type': (27, 29)}",,,,,,,,,,,,,,Windows 10,,,,Intel,,Core i3,,,,,,HDD,6 GB,DDR4,Laptop,,
119060642,laptop,Dell Inspiron 7386 13.3 Inch FHD Touch Thin & Light Laptop (Core i5 8th Gen/8GB/256GB SSD/Windows 10 + MS Office/Integrated Graphics/Silver)Stylus Pen,"{u'operating_system': (90, 97), u'processor_generation': (68, 75), u'color': (133, 139), u'system_memory': (76, 79), u'processor_name': (65, 67), u'type': (106, 112)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i7,,,,,,,8 GB,DDR4,SSD,,
131224576,laptop,"Lenovo IdeaPad S145 81W800BRIN 15.6-inch FHD Thin and Light Laptop (10th Gen CORE I3-1005G1/8GB/1TB/Windows 10/Microsoft Office/Integrated Graphics), Grey","{u'operating_system': (100, 107), u'processor_generation': (68, 76), u'color': (150, 154), u'system_memory': (92, 95), u'processor_name': (82, 84), u'type': (121, 127)}",,Grey,,,,,,,,,,,,Windows 10,,,,Intel,10th Gen,Core i3,,,,,,,8 GB,DDR4,Thin and Light Laptop,,
96752678,laptop,"HP 14 14s-CF0116TU 14-inch Laptop (7th Gen i3- 7100U/8GB/1TB HDD + 256GB SSD/Windows 10, Home/Intel UHD 620 Graphics), Natural Silver","{u'operating_system': (77, 84), u'processor_generation': (35, 42), u'color': (127, 133), u'system_memory': (53, 56), u'storage_type': (61, 64), u'processor_name': (43, 45), u'processor_brand': (94, 99), u'type': (73, 76)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,7th Gen,Core i3,,,,,,HDD,8 GB,DDR4,UHD,,
120152966,laptop,"ASUS ZenBook 14 UX433FA-A7821TS Intel Core i7 10th Gen 14-inch FHD Thin & Light Laptop (16GB RAM/1TB PCIe SSD/Windows 10/MS-Office 2019/Integrated Graphics/1.26 Kg), Royal Blue","{u'operating_system': (110, 117), u'processor_generation': (46, 54), u'color': (172, 176), u'system_memory': (88, 92), u'processor_name': (38, 45), u'processor_brand': (32, 37), u'type': (124, 130)}",,Blue,,,,,,,,,,,,Windows 10,,,,Intel,10th Gen,Core i7,,,,,,,16 GB,,SSD,,
134570894,laptop,"Lenovo V14 Intel Core i3 8th Gen 14-inch HD Thin and Light Laptop (4GB RAM/ 256GB SSD/ DOS/ Grey/ 1.6 kg), 81YA002VIH","{u'operating_system': (87, 90), u'processor_generation': (25, 32), u'color': (92, 96), u'system_memory': (67, 70), u'processor_name': (22, 24), u'processor_brand': (11, 16), u'type': (41, 43)}",,Gray,,,,,,,,,,,,Free DOS,,,,Intel,8th Gen,Core i3,,,,,,,4 GB,DDR4,Thin and Light Laptop,,
80743997,laptop,"AVITA LIBER NS13A2IN219P 13.3-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Cherry Blossom Pink","{u'color': (131, 135), u'processor_name': (56, 58), u'system_memory': (65, 68), u'type': (75, 78), u'processor_generation': (43, 50)}",,Pink,,,,,,,,,,,,,,,,Intel,8th Gen,Core i5,,,,,,,8 GB,DDR4,SSD,,
88321164,laptop,"Asus ROG GL553VD-FY061T 2017 15.6-inch Laptop (7th Gen Core i7-7700HQ/16GB/1TB/Windows 10 Home/128GB SSD/4GB Graphics), Black","{u'operating_system': (79, 86), u'processor_generation': (47, 54), u'color': (120, 125), u'system_memory': (70, 74), u'processor_name': (55, 62), u'type': (101, 104)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,7th Gen,Core i7,,,,,,,16 GB,DRAM,SSD,,
136392316,laptop,"DELL Vostro 3590 15.6-inch FHD Laptop (10th Gen Core i3-10110U/4GB/1TB HDD/Windows 10 + MS Office/Intel HD Graphics), Black","{u'operating_system': (75, 82), u'processor_generation': (39, 47), u'color': (118, 123), u'system_memory': (63, 66), u'storage_type': (71, 74), u'processor_name': (53, 55), u'processor_brand': (98, 103), u'type': (91, 97)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,10th Gen,Core i3,,,,,,HDD,4 GB,DDR4,Office,,
119104440,laptop,HP Pavilion x360 Core i3 8th Gen (4GB/256GB SSD/Win 10/MS Office/Inking Pen) 14-dh0107TU & Z3700 Wireless Mouse & Odyssey Backpack  --  laptop + wireless mouse + bag,"{u'processor_name': (22, 24), u'system_memory': (34, 37), u'type': (58, 64), u'processor_generation': (25, 32)}",,,,,,,,,,,,,,Windows 10,,,,Intel (extracted from unorganised specs),8th Gen,Core i3,,,,,,,4 GB,DDR4,Wireless,,
119104478,laptop,"Lenovo Ideapad 330 Intel Core I3 7th Gen 15.6-inch HD Laptop (4GB RAM/1TB HDD/DOS/Platinum Grey/2.2Kg/with DVD-RW) & B210 Bag Combo  --  laptop + backpack - 7th gen processor, platinum grey color","{u'operating_system': (78, 81), u'processor_generation': (33, 40), u'color': (91, 95), u'system_memory': (62, 65), u'storage_type': (74, 77), u'processor_name': (30, 32), u'processor_brand': (19, 24), u'type': (51, 53)}",,Grey,,,,,,,,,,,,Free DOS,,,,Intel,7th Gen,Core i3,,,,,,HDD,4 GB,,Processor,,
119104480,laptop,"Lenovo Ideapad 330 Intel Core I3 7th Gen 15.6-inch HD Laptop (4GB RAM/1TB HDD/DOS/Platinum Grey/2.2Kg/with DVD-RW) & 300 Wireless Mouse Combo  --  laptop + wireless mouse - 7th gen processor, platinum grey color","{u'operating_system': (78, 81), u'processor_generation': (33, 40), u'color': (91, 95), u'system_memory': (62, 65), u'storage_type': (74, 77), u'processor_name': (30, 32), u'processor_brand': (19, 24), u'type': (51, 53)}",,Grey,,,,,,,,,,,,Free DOS,,,,Intel,7th Gen,Core i3,,,,,,HDD,4 GB,,Wireless,,
7995030,laptop,Dell Inspiron 7373 Intel Core i7 8th Gen 13.3-inch FHD Touchscreen 2-in-1 Thin and Light Laptop (16GB/512GB SSD/Windows 10 Home/MS Office/Silver/1.63Kg)  --  core_i7,"{u'operating_system': (112, 119), u'processor_generation': (33, 40), u'color': (138, 144), u'system_memory': (97, 101), u'processor_name': (25, 32), u'processor_brand': (19, 24), u'type': (131, 137)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i5,,,,,,,16 GB,DDR3,Wireless,,
103093819,laptop,iBall Merit G9 11.6-Inch Laptop (Intel Celeron 2GB/32GB/Windows 10) Light Weight-Cobalt Blue,"{u'operating_system': (56, 63), u'color': (88, 92), u'system_memory': (47, 50), u'processor_name': (39, 46), u'processor_brand': (33, 38), u'type': (25, 31)}",,Blue,,,,,,,,,,,,Windows 10,,,,Intel,,Intel Celeron,,,,,,,2 GB,DDR3,Wireless,,
127818965,laptop,"DELL Inspiron 3593 15.6-inch Laptop (10th Gen Ci5-1035G1/8GB/512GB SSD/Windows 10/Intel HD Graphics), Platinum Silver","{u'operating_system': (71, 78), u'processor_generation': (37, 45), u'color': (111, 117), u'system_memory': (57, 60), u'processor_brand': (82, 87), u'type': (88, 90)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,10th Gen,Core i5,,,,,,,8 GB,DDR SDRAM,SSD,,
7626045,laptop,"Acer SP315-51 15.6-inch Laptop (6th GEN Core i3-6006U/4GB/1TB/Windows 10 Home 64-bit/Integrated Graphics), Black","{u'operating_system': (62, 69), u'processor_generation': (32, 39), u'color': (107, 112), u'system_memory': (54, 57), u'processor_name': (45, 47), u'type': (24, 30)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,6th Gen,Core i3,,,,,,,4 GB,DDR4,Laptop,,
103098187,laptop,"HP Pavilion x360 core i3 8th gen 14-inch Touchscreen 2-in-1 Thin and Light FHD Laptop (4GB/256GB SSD/Windows 10/MS Office/Inking Pen/Natural Silver/1.59 kg), 14-dh0101TU","{u'operating_system': (101, 108), u'processor_generation': (25, 32), u'color': (141, 147), u'system_memory': (87, 90), u'processor_name': (22, 24), u'type': (115, 121)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i3,,,,,,,4 GB,DDR4,Wireless,,
91774602,laptop,"AVITA LIBER NS14A2IN247P 14-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Pearl White","{u'color': (120, 125), u'processor_name': (49, 56), u'system_memory': (63, 66), u'type': (73, 76), u'processor_generation': (41, 48)}",,White,,,,,,,,,,,,,,,,Intel,8th Gen,Core i7,,,,,,,8 GB,DDR4,SSD,,
134571311,laptop,"Lenovo Ideapad S145 7th Generation Intel Core i3 15.6 inch FHD Thin and Light Laptop (4GB/1 TB HDD + 256 GB SSD/Windows 10/Office 2019/Grey/1.85Kg), 81VD008SIN","{u'ssd_capacity': (101, 107), u'operating_system': (112, 119), u'color': (135, 139), u'system_memory': (86, 89), u'storage_type': (95, 98), u'processor_name': (46, 48), u'processor_brand': (35, 40), u'type': (123, 129)}",,Grey,,,,,,,,,,,,Windows 10,,,,Intel,,Core i3,,,,,256 GB,HDD,4 GB,DDR4 (extracted from unorganised specs),Thin and Light Laptop,,
7626536,laptop,"Dell Inspiron 3567 15.6-inch Laptop (6th Gen Intel Core i3/4GB/1TB/Ubuntu), Black","{u'operating_system': (67, 73), u'processor_generation': (37, 44), u'color': (76, 81), u'system_memory': (59, 62), u'processor_name': (56, 58), u'processor_brand': (45, 50), u'type': (29, 35)}",,Black,,,,,,,,,,,,Ubuntu,,,,Intel,6th Gen,Core i3,,,,,,,4 GB,,Laptop,,
103964528,laptop,"Lenovo Ideapad 330 A4-9125 15.6-inch HD Laptop (4GB/1TB/Windows 10/Onyx Black/2.2Kg), 81D600CHIN","{u'color': (72, 77), u'system_memory': (48, 51), u'operating_system': (56, 63), u'type': (37, 39)}",,Black,,,,,,,,,,,,Windows 10,,,,AMD,,,,,,,,,4 GB,DDR3,Laptop,,
7495584,laptop,"Acer Swift 3 NX.GNXSI.003 14-inch Laptop (7th Gen Intel Core i3 7100U Processor/4GB/128GB/Linux/Integrated Graphics), Sparkly Silver","{u'operating_system': (90, 95), u'processor_generation': (42, 49), u'color': (126, 132), u'system_memory': (80, 83), u'processor_name': (61, 63), u'processor_brand': (50, 55), u'type': (70, 79)}",,Silver,,,,,,,,,,,,Linux,,,,Intel,7th Gen,Core i3,,,,,,,4 GB,DDR4,Processor,,
7758096,laptop,"HP 15-BS549TU 15.6-inch Laptop (Celeron N3060/4GB/500GB/Free DOS /Integrated Graphics), Jet Black","{u'color': (92, 97), u'processor_name': (32, 39), u'system_memory': (46, 49), u'operating_system': (61, 64), u'type': (24, 30)}",,Black,,,,,,,,,,,,Free DOS,,,,Intel,,Intel Celeron,,,,,,,4 GB,DDR3,Laptop,,
94223069,laptop,HP 348 G3 Notebook PC 14 inch Business Laptop (Intel® Core™ i3-6006U Processor with Intel® HD Graphics 520 | 4GB RAM | 1TB HDD | Windows 10 Pro 64) - Silver,"{u'operating_system': (129, 136), u'color': (150, 156), u'system_memory': (109, 112), u'storage_type': (123, 126), u'processor_name': (60, 62), u'processor_brand': (47, 52), u'type': (91, 93)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,,Core i3,,,,,,HDD,4 GB,DDR4,Processor,,
33645968,laptop,"Lenovo Ideapad 330 Intel Core i3 7th Gen 15.6-inch Full HD Laptop (4GB RAM/1 TB HDD/Windows 10 Home/MS Office 2016/Onyx Black/2.2 kg/with DVD Drive), 81DE01PNIN  --  15.6-inch onyx black","{u'ssd_capacity': (75, 79), u'operating_system': (84, 91), u'processor_generation': (33, 40), u'color': (120, 125), u'system_memory': (67, 70), u'storage_type': (80, 83), u'processor_name': (30, 32), u'processor_brand': (19, 24), u'type': (103, 109)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,7th Gen,Core i3,,,,,1 TB,HDD,4 GB,DDR4,Wireless,,
91775341,laptop,"AVITA LIBER NS14A2IN244P 14-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Matt Black","{u'color': (119, 124), u'processor_name': (49, 56), u'system_memory': (63, 66), u'type': (73, 76), u'processor_generation': (41, 48)}",,Black,,,,,,,,,,,,,,,,Intel,8th Gen,Core i7,,,,,,,8 GB,DDR4,SSD,,
71197077,laptop,"ASUS ZenBook UX430UN UltraBook Laptop: 14"" Matte NanoEdge FHD (1920x1080), 8th Gen Intel Core i7-8550U, 512GB SSD, 16GB RAM, NVIDIA MX150 Graphics, Backlit Keyboard, Fingerprint Reader, Windows 10","{u'operating_system': (186, 193), u'processor_generation': (75, 82), u'system_memory': (115, 119), u'processor_name': (89, 96), u'processor_brand': (125, 131), u'type': (110, 113)}",,Blue (extracted from unorganised specs),,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i7,,,,,,,16 GB,SDRAM,SSD,,
7627318,laptop,"Microsoft Surface Book 2 Intel Core i7 8th Gen 13.5 inch Touchscreen 2-in-1 Laptop (8GB/256GB/Windows 10 Pro/Integrated Graphics/Platinum/1.642kg), HN4-00033  --  silver - 8th gen intel core i7","{u'operating_system': (94, 101), u'processor_generation': (39, 46), u'color': (163, 169), u'system_memory': (84, 87), u'processor_name': (31, 38), u'processor_brand': (25, 30), u'type': (76, 82)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i5,,,,,,,8 GB,,Laptop,,
90595949,laptop,"HP 348 G3 PN : 1AA09PA Laptop (Win 10 Pro, i3, 6th Gen, 4GB, 1TB) with ADP","{u'processor_name': (43, 45), u'system_memory': (56, 59), u'type': (23, 29), u'processor_generation': (47, 54)}",,,,,,,,,,,,,,Windows 10,,,,Intel,6th Gen,Core i3,,,,,,,4 GB,DDR4,Laptop,,
74081048,laptop,"AVITA LIBER NS13A1IN015P 13.3-inch FHD Ultra Slim & Light (Core i5-7th Gen/8GB/512GB SSD/Windows 10 Home/Integrated Graphics/1.37 kg), Champange Gold  --  champagne gold","{u'operating_system': (89, 96), u'processor_generation': (67, 74), u'color': (145, 149), u'system_memory': (75, 78), u'processor_name': (64, 66), u'type': (85, 88)}",,Gold,,,,,,,,,,,,Windows 10,,,,Intel,7th Gen,Core i5,,,,,,,8 GB,DDR3,Wireless,,
74081059,laptop,"AVITA LIBER NS13A1IN019P 13.3-inch FHD Ultra Slim & Light (Core i5-7th Gen/8GB/512GB SSD/Windows 10 Home/Integrated Graphics/1.37 kg), Space Grey","{u'operating_system': (89, 96), u'processor_generation': (67, 74), u'color': (141, 145), u'system_memory': (75, 78), u'processor_name': (64, 66), u'type': (85, 88)}",,Grey,,,,,,,,,,,,Windows 10,,,,Intel,7th Gen,Core i5,,,,,,,8 GB,DDR3,Wireless,,
120153587,laptop,"Vostro 14 3478 core i5 8th Generation 14"" Laptop (4GB RAM/480GB SSD/DOS/Non Graphic)","{u'processor_name': (20, 22), u'system_memory': (50, 53), u'operating_system': (68, 71), u'type': (64, 67)}",,,,,,,,,,,,,,Free DOS,,,,,,Core i5,,,,,,,4 GB,,SSD,,
31876039,laptop,"HP Pavilion 13-an0046tu 2018 13.3-inch Laptop (Core i5-8265U/8GB/256GB/Windows 10 Home/Integrated Graphics), Mineral Silver","{u'color': (117, 123), u'processor_name': (52, 54), u'system_memory': (61, 64), u'operating_system': (71, 78), u'type': (39, 45)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,,Core i5,,,,,,,8 GB,DDR4,Wireless,,
71110840,laptop,"Lenovo Yoga c930 Glass Intel Core i7 8th Gen 13.9-inch Ultra HD 2-in-1 Touchscreen Laptop (16GB RAM/512GB SSD/Windows 10 Pro/Iron Grey/1.4kg), 81EQ0014IN","{u'operating_system': (110, 117), u'processor_generation': (37, 44), u'color': (130, 134), u'system_memory': (91, 95), u'processor_name': (29, 36), u'processor_brand': (23, 28), u'type': (61, 63)}",,Grey,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i7,,,,,,,16 GB,DDR4,SSD,,
80945251,laptop,HP 348 G4 Notebook PC 14 inch Business Laptop ( Intel® Core™ i3-7020U Processor with Intel® HD Graphics 620 | 4GB RAM | 1TB HDD | Windows 10 Pro 64 ) – Black,"{u'operating_system': (130, 137), u'color': (152, 157), u'system_memory': (110, 113), u'storage_type': (124, 127), u'processor_name': (61, 63), u'processor_brand': (48, 53), u'type': (92, 94)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,,Core i3,,,,,,HDD,4 GB,DDR4,Processor,,
141241100,laptop,"HP Elitebook X360 1030 G4 13.3-inch Laptop (8th Gen Core i7-8565/8GB/512GB SSD/Windows 10 Pro/Intel UHD 620 Graphics), Silver","{u'operating_system': (79, 86), u'processor_generation': (44, 51), u'color': (119, 125), u'system_memory': (65, 68), u'processor_name': (52, 59), u'processor_brand': (94, 99), u'type': (75, 78)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i7,,,,,,,8 GB,,UHD,,
141234381,laptop,"Lenovo X1 Yoga 20SAS01Q00 14-inch Laptop (10th gen Core i7-10510U/16GB/512GB SSD/Windows 10 Professional/Intel UHD Graphics), Iron Grey","{u'operating_system': (81, 88), u'processor_generation': (42, 50), u'color': (131, 135), u'system_memory': (66, 70), u'processor_name': (51, 58), u'processor_brand': (105, 110), u'type': (77, 80)}",,Grey,,,,,,,,,,,,Windows 10,,,,Intel,10th Gen,Core i7,,,,,,,16 GB,,UHD,,
8021471,laptop,"Acer Aspire ES15 15.6-inch Laptop (Intel Pentium Quad Core Processor N4200/4GB/1TB/Linux/Integrated Graphics), Midnight Black","{u'operating_system': (83, 88), u'color': (120, 125), u'system_memory': (75, 78), u'processor_name': (41, 58), u'processor_brand': (35, 40), u'type': (59, 68)}",,Black,,,,,,,,,,,,Linux,,,,Intel,,Intel Pentium,,,,,,,4 GB,DDR3,Processor,,
7759356,laptop,Acer Aspire ES1-572 15.6-inch Laptop (Core i3 /4GB/1TB/LINUX) Black,"{u'color': (62, 67), u'processor_name': (43, 45), u'system_memory': (47, 50), u'operating_system': (55, 60), u'type': (30, 36)}",,Black,,,,,,,,,,,,Linux,,,,Intel,,Core i3,,,,,,,16 GB,DDR4,Laptop,,
32925234,laptop,"Lenovo Ideapad 330s Intel Core i3 8th Gen 14-inch Full HD Thin & Light Laptop (4GB RAM/1TB HDD/Windows 10 Home / Platinum Grey /1.6kg), 81F40196IN  --  core i3 8th gen + 1tb hdd with fast charge (52.5wh battery)","{u'operating_system': (95, 102), u'processor_generation': (34, 41), u'color': (122, 126), u'system_memory': (79, 82), u'storage_type': (91, 94), u'processor_name': (31, 33), u'processor_brand': (20, 25), u'type': (55, 57)}",,Grey,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i3,,,,,,HDD,4 GB,DDR4,Wireless,,
31614750,laptop,Acer Swift 3 SF314-53G 14 Inches FHD Thin and Light Notebook (Intel core i5 8250u processor/8GB RAM/256 GB SSD/NVIDIA GeForce MX150/Win10,"{u'processor_name': (62, 75), u'ssd_capacity': (100, 106), u'system_memory': (92, 95), u'type': (82, 91), u'processor_brand': (111, 117)}",,Red (extracted from unorganised specs),,,,,,,,,,,,Windows 10,,,,Intel,,Core i5,,,,,256 GB,,8 GB,,SSD,,
105015089,laptop,"Acer Aspire 3 Thin 8th Gen Core i3 15.6 inch Full HD Thin and Light Laptop (4GB/256GB SSD/Windows 10/Shale Black/1.9kg), A315-54","{u'operating_system': (90, 97), u'processor_generation': (19, 26), u'color': (107, 112), u'system_memory': (76, 79), u'processor_name': (32, 34), u'type': (50, 52)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i3,,,,,,,4 GB,DDR4,Thin and Light Laptop,,
7344447,laptop,"LENOVO V310- 80SY03E3IH (15.6-inch Laptop (Core i3-6100U/4GB/1TB/DOS/Integrated Graphics), Black","{u'color': (91, 96), u'processor_name': (48, 50), u'system_memory': (57, 60), u'operating_system': (65, 68), u'type': (35, 41)}",,Black,,,,,,,,,,,,Free DOS,,,,Intel,,Core i3,,,,,,,4 GB,DDR3,Laptop,,
7497751,laptop,"Dell Inspiron T8TJG 13.3-inch Laptop (8th Gen i7-8550U/8GB/Windows 10/Integrated Graphics), Grey","{u'color': (92, 96), u'system_memory': (55, 58), u'operating_system': (59, 66), u'type': (30, 36), u'processor_generation': (38, 45)}",,Grey,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i7,,,,,,,8 GB,DDR3,Laptop,,
70412615,laptop,"HP 15 Core i3 7th Gen 15.6-inch FHD Laptop (4GB/1TB/Windows 10/ MS Office/Integrate Graphics/Sparkling Black, 2.04 kg), 15- da0352tu","{u'operating_system': (52, 59), u'processor_generation': (14, 21), u'color': (103, 108), u'system_memory': (44, 47), u'processor_name': (11, 13), u'type': (67, 73)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,7th Gen,Core i3,,,,,,,4 GB,DRAM,Office,,
133195496,laptop,"Lenovo Ideapad S145 8th Generation Intel Core i3 15.6 inch FHD Thin and Light Laptop (4GB/1TB/DOS/Grey/1.85Kg), 81VD008PIN  --  i3 8th gen","{u'operating_system': (94, 97), u'processor_generation': (131, 138), u'color': (98, 102), u'system_memory': (86, 89), u'processor_name': (46, 48), u'processor_brand': (35, 40), u'type': (63, 84)}",,Grey,,,,,,,,,,,,Free DOS,,,,Intel,8th Gen,Core i3,,,,,,,4 GB,DDR4,Wireless,,
7541216,laptop,Lenovo 80TJ00BNIH 15.6-inch Laptop (a8_7410/8GB/1TB/DOS/Integrated Graphics),"{u'system_memory': (44, 47), u'operating_system': (52, 55), u'type': (28, 34)}",,,,,,,,,,,,,,Free DOS,,,,AMD,,AMD,,,,,,,8 GB,DDR3,Laptop,,
111503175,laptop,"Lenovo V130-14IKB 81HQA00VIH 2019 14-inch Laptop (7TH GEN I3-7020U/4GB/1TB/Windows 10 Home SL/Intel HD 620 Graphics), Gray","{u'operating_system': (75, 82), u'processor_generation': (50, 57), u'color': (118, 122), u'system_memory': (67, 70), u'processor_name': (58, 60), u'processor_brand': (94, 99), u'type': (100, 102)}",,Gray,,,,,,,,,,,,Windows 10,,,,Intel,7th Gen,Core i3,,,,,,,4 GB,DDR4,Laptop,,
134834011,laptop,"DELL Inspiron 5491 2in1 Touchscreen 14-inch Laptop (10th Gen i3-10110U/4GB/256GB SSD/Windows 10 + MS Office/Integrated Graphics), Platinum Silver","{u'operating_system': (85, 92), u'processor_generation': (52, 60), u'color': (139, 145), u'system_memory': (71, 74), u'processor_name': (61, 63), u'type': (101, 107)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,10th Gen,Core i3,,,,,,,4 GB,DDR4 (extracted from unorganised specs),SSD,,
120089704,laptop,LENOVO E470 20H10052IG 14-inch Laptop (I3 6TH/ 4GB/ 1TB/ DOS),"{u'processor_name': (39, 41), u'system_memory': (47, 50), u'operating_system': (57, 60), u'type': (31, 37)}",,,,,,,,,,,,,,Free DOS,,,,,,Core i3,,,,,,,4 GB,,Laptop,,
136735986,laptop,"Lenovo Ideapad 330S Intel Core I3 7th Generation 15.6 inch FHD Thin and Light Laptop (4GB/1TB/Windows 10/Office 2019/Platinum Grey/1.87 Kg), 81F501KAIN","{u'operating_system': (94, 101), u'color': (126, 130), u'system_memory': (86, 89), u'processor_name': (31, 33), u'processor_brand': (20, 25), u'type': (105, 111)}",,Grey,,,,,,,,,,,,Windows 10,,,,Intel,,Core i3,,,,,,,4 GB,DDR4,Thin and Light Laptop,,
136736021,laptop,"Dell Inspiron 7580 2018 15-inch Laptop (Core i7/8GB/128GB SSD/Windows 10/2GB Nvidia MX150 Graphics), Silver","{u'operating_system': (62, 69), u'color': (101, 107), u'system_memory': (73, 76), u'processor_name': (40, 47), u'processor_brand': (77, 83), u'type': (58, 61)}",,Silver,,,,,,,,,,,,Windows 10,,,,NVIDIA,,Core i7,,,,,,,8 GB,DDR4 (extracted from unorganised specs),SSD,,
131362121,laptop,"Lenovo Flex 14 2-in-1 Touchscreen Laptop, 8th Gen i5-8265U, 8GB RAM, 512GB SSD, 1080p, Backlit Keyboard, Fingerprint Reader","{u'processor_name': (50, 52), u'system_memory': (60, 63), u'type': (75, 78), u'processor_generation': (42, 49)}",,,,,,,,,,,,,,,,,,,8th Gen,Core i5,,,,,,,8 GB,,SSD,,
