product_id,product_name,product_type,operating_system,processor_brand,processor_name,dedicated_graphic_memory_capacity,system_memory,system_memory_type,description,attrs_indexes_dict,overlaps
136737661,"Lenovo ThinkPad X390 Intel Core i7 10th Gen 13.3-inch Full HD Thin and Light Laptop (16GB RAM/ 512GB SSD/ Windows 10 Professional/ Black/ 1.29 kg), 20SCS01H00",laptop,Windows 10,Intel,Core i7,,16 GB,DDR4,"; ; Maximize productivity while ensuring the best value with the Legendary 12 Military Specs tested ThinkPad X390 laptop. We know how important your data is. That’s why the X390 features a discrete Trusted Platform Module (dTPM) 2.0 chip, which works in conjunction with Windows 10 Pro Bitlocker. Together they encrypt all your data, as well as your passwords. The keyboard is engineered for comfort and accuracy. The X390 offers a superb video-conferencing experience, thanks to its dual-array microphone, HD webcam, 13.3"" FHD Antiglare display, and stereo speakers with Dolby Advanced Audio. Revel in rich sound and visuals so clear, you’ll feel like you're in the same room. With up to 17.6 hours of battery life, you’ll get a lot of uninterrupted time without worrying about electrical outlets. Stay one step ahead, no matter where the job takes you. With an Touch Type fingerprint reader, you'll never need to remember your password again! Simply touch the fingerprint scanner to access your X390.;","{u'processor_name': (27, 34), u'processor_brand': (21, 26), u'system_memory': (86, 89), u'operating_system': (106, 113), u'dedicated_graphic_memory_capacity': (97, 100)}",[]
73036710,"(Renewed) Toshiba Satellite C50 -AP0011 15.6-inch Laptop (Pentium/4GB/500GB/DOS/Integrated Graphics), Black",laptop,Free DOS,Intel,,,4 GB,DDR3,"; This Renewed Product has been tested to work and look like new by a qualified manufacturer or a specialized third-party refurbisher. The products is refurbished in India and the refurbishment process typically includes a full diagnostic test, replacement of any defective parts, a thorough cleaning and inspection process, and repackaging. The product comes with relevant accessories and is backed by a minimum six month seller warranty;","{u'system_memory': (66, 69), u'operating_system': (76, 79)}",[]
7500718,"Lenovo V310-14IKB 80T2004EIH 14"" laptop (Core i5-7200U/4GB/1TB/DOS)",laptop,Free DOS,Intel,Core i5,,4 GB,DDR3,"; ; The Lenovo V310 is designed to meet all of your business needs, including budget. Built to last, the Lenovo V310 has a durable chassis with a unibody C cover around the keyboard and a red accent on top of the touchpad buttons. This helps to give it a distinctive premium look and feel. Plus, with a starting weight of just 1.6kg and a mere 0.9” thin, it's designed for you to work and play anywhere.;","{u'processor_name': (46, 48), u'system_memory': (55, 58), u'operating_system': (63, 66)}",[]
120863286,"HP 15 db1069AU 15.6-inch Laptop (3rd Gen Ryzen 3 3200U/4GB/1TB HDD/Windows 10/MS Office/Radeon Vega 3 Graphics), Jet Black",laptop,Windows 10,AMD,Intel Celeron,,4 GB,DDR4,"; Style name:; Ryzen 3; ; ; ; Our vision is to create technology that makes life better for everyone, everywhere — every person, every organization, and every community around the globe. This motivates us — inspires us — to do what we do. To make what we make. To invent, and to reinvent. To engineer experiences that amaze. We won’t stop pushing ahead, because you won’t stop pushing ahead. You’re reinventing how you work. How you play. How you live. With our technology, you’ll reinvent your world.;","{u'processor_name': (41, 48), u'system_memory': (55, 58), u'operating_system': (67, 74)}",[]
128873522,"2019 Lenovo Yoga 730 2-in-1 15.6"" FHD IPS Touch-Screen Premium Laptop, Intel Quad Core i5-8265U Upto 3.9GHz, 12GB RAM, 256GB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Windows 10, Abyss Blue",laptop,Windows 10,Intel,Core i5,,,SDRAM,"; ; Design:; 2-in-1 Design; ; Operating System:; Windows 10 Home; ; Display:; 15.6"" Full HD (1920 x 1080) IPS Touchscreen Energy-efficient LED Backlight Display; ; Touchscreen:; YES; ; Processor:; 8th Gen Intel Core i5-8265U Mobile Processor (Quad-core, 6MB Cache, 1.6GHGz up to 3.9GHz); ; Memory:; 12GB DDR4 Memory; ; Hard drive:; 256GB PCIe SSD; ; Optical Drive:; NO; ; Keyboard:; Backlit Keyboard; ; Security Features:; Fingerprint Reader; ; Ports:; 1 x Thunderbolt 3, 1 x USB 3.1 Type-C, 2 x USB 3.0 Type-A, 1 x HDMI, 1 x Headphone/microphone Combo Jack; ; Video:; Intel UHD Graphics 620; ; Audio:; Stereo Speakers; ; Wireless Connectivity:; 802.11ac + Bluetooth; ; Webcam:; HD Webcam; ; Battery:; 3-cell Lithium-ion; ; Color:; Abyss Blue; ; Dimensions(inches):; 0.70"" H x 14.2"" W x 9.8"" D; ; Weight:; 4.17 Lbs;","{u'processor_name': (87, 89), u'processor_brand': (71, 76), u'system_memory': (121, 124), u'operating_system': (173, 180), u'dedicated_graphic_memory_capacity': (110, 113)}",[]
74347764,"Dell XPS 9370 13.3-inch UHD Laptop, InfinityEdge Touch Display (8th Gen Intel Core i7-8550U/16GB RAM/512GB SSD,/Fingerprint Reader/Windows 10 Laptop)",laptop,Windows 10,Intel,Core i7,,16 GB,DDR3,"; ; The laptop comes with Intel Core 8th Generation i7-8550U Processor (Quad Core, up to 4.0 GHz, 8M Cache) 13.3'' 4K Ultra HD (3840 x 2160) InfinityEdge Touch displa, Intel UHD Graphics 620 16GB LPDDR3 2133MHz Memory 512GB PCIe Solid State Drive Widescreen HD (720p) webcam, Windows Hello compliant, Power button integrated fingerprint reader Killer 1435 WiFi 802.11ac 2x2 with Bluetooth, Windows 10 Home 64 bit, Rose Gold Windows 10 Home 64 bit.;","{u'processor_name': (78, 85), u'processor_brand': (72, 77), u'system_memory': (93, 96), u'operating_system': (131, 138), u'dedicated_graphic_memory_capacity': (103, 106)}",[]
119075763,Lenovo Ideapad S145 Intel Core I3 8th Gen 15.6-inch FHD Thin and Light Laptop ( 4GB RAM / 1TB HDD / Windows 10 Home / Office Home and Student 2019 / Grey / 1.85kg ) & B210 Bag Combo  --  laptop + backpack - with ms office 2019,laptop,Windows 10,Intel,Core i3,,4 GB,,"; Style name:; With MS Office 2019; | Pattern name:; Laptop + Backpack; ; ; ; Lenovo GX40Q17225 15.6-inch Casual Laptop Backpack (Black); The Lenovo 15.6"" laptop casual backpack B210 utilizes a water-repellent Fabric and a clean, streamlined design to create a case that's perfectly suited to modern life. It offers an integrated laptop compartment comfortably fits most laptops up to 15.6"", a range of internal pockets for those must-have accessories, and a spacious main compartment for books and other items.;","{u'processor_name': (31, 33), u'processor_brand': (20, 25), u'system_memory': (80, 83), u'operating_system': (100, 107)}",[]
120154435,"Vostro 14 3478 core i5 8th Generation 14"" Laptop (8GB RAM/240GB SSD/DOS/Non Graphic)",laptop,Free DOS,,Core i5,,8 GB,,"; ; Vostro 14 3478 core i5 8th Generation 14"" Laptop (8GB RAM/240GB SSD/DOS/Non Graphic);","{u'processor_name': (20, 22), u'system_memory': (50, 53), u'operating_system': (68, 71)}",[]
120154437,"Inspiron 15 3576 core i5 8th Generation 15.6"" Laptop (4GB RAM/2TB HDD/DOS/Non Graphic)",laptop,Free DOS,,Core i5,,4 GB,,"; Inspiron 15 3576 core i5 8th Generation 15.6"" Laptop (4GB RAM/2TB HDD/DOS/Non Graphic);","{u'processor_name': (22, 24), u'system_memory': (54, 57), u'operating_system': (70, 73)}",[]
68712369,"Lenovo Ideapad 330S 81F401AXIN 14-inch Laptop (8th Gen Core i5-8250U/8GB/1TB/Windows 10 Home/Integrated Graphics), Platinum Grey",laptop,Windows 10,Intel,Core i5,,8 GB,DDR4,"Meet the IdeaPad 330S. Thinner and lighter with narrow bezels for broader viewing, it boasts state-of-the-art processing and accelerated graphics performance. Power through any task with ease. Featuring a streamlined chassis with a polished aluminium cover, the IdeaPad 330S is designed to make an impression. Choose from a range of sophisticated tone-on-tone color options to make it yours. Enjoy powerful, quiet performance in an ultra-thin laptop-the best of all worlds, whether you’re gaming, editing videos and more. With up to seven hours of battery life, the IdeaPad 330S will easily go wherever your day takes you. Leverage the best of Windows 10, with a new update packed with exciting features. The powerfully reimagined Photos app makes it easier and more fun-to tell your story in video: add a soundtrack, use transitions, deploy 3D effects and more. And sharing is quicker than ever, with intuitive settings that make it easier to instantly connect with the people you care about most. We are committed to providing an uncluttered desktop and a safer PC experience out of the box. Our preload contains just five hand-selected applications designed to increase your productivity. Featuring FHD resolution on a wide-angle display edged with razor thin bezels, the IdeaPad 330S offers the dynamic experience of a portable home theatre. With Dolby Audio, the IdeaPad 330S dramatically enhances your entertainment experience. Turn up the volume without distortion - you’ll hear every detail. One year onsite warranty provided.","{u'processor_name': (60, 62), u'system_memory': (69, 72), u'operating_system': (77, 84)}",[]
131364837,"HP 14-AM020TU 14-inch Laptop (Core i3-5005U/4GB/1TB/Windows 10 Home/Integrated Graphics), Turbo Silver",laptop,Windows 10,Intel,Core i3,,4 GB,DDR3,,"{u'processor_name': (35, 37), u'system_memory': (44, 47), u'operating_system': (52, 59)}",[]
70412643,HP 240 14.1 inch Laptop Core i3 7th Gen/4GB DDR3/1TB/DOS/NO DVD,laptop,Free DOS,,Core i3,,4 GB,DDR3,"; ; Get this 14.1 inch Laptop Core i3 7th Gen, 4GB DDR3, 1TB, DOS, NO DVD.;","{u'processor_name': (29, 31), u'system_memory_type': (44, 48), u'system_memory': (40, 43), u'operating_system': (53, 56)}",[]
19429579,"Dell 2018 Inspiron 15 5000 Flagship 15.6inch Full HD 2-in-1 Touchscreen Laptop Core i5-8250U, 8GB, 1TB, Backlit Keyboard, Windows 10",laptop,Windows 10,,Core i5,,8 GB,DDR SDRAM,"; ; Expertly designed with a 360-degree hinge, the Dell Inspiron 15 flips the view between four different modes: tent, stand, laptop, and tablet. It's equipped with the best and brightest in Windows features and a 15.6-inch display that offers plenty of room for work and play. The 8th Gen Intel Core i5 processor keeps things humming smoothly no matter what you throw at it. And the massive 1TB hard drive means you have loads of space for all your digital stuff.;","{u'processor_name': (84, 86), u'system_memory': (94, 97), u'operating_system': (122, 129)}",[]
18333391,"Acer Spin 3 7thGeneration Corei3 4GB RAM, 1TB HDD, Windows 10 14"" Touch Screen Laptop",laptop,Windows 10,Intel,Core i3,,4 GB,DDR4,; ; Intel 620 Graphics ; Microphone ; Front Camera/Webcam Video Resolution 1280 x 720.;,"{u'processor_name': (30, 32), u'system_memory': (33, 36), u'operating_system': (51, 58)}",[]
119066361,"HP 14 Core i3 (4GB /1TB HDD/Win10), 14q-cs0006TU + HP DeskJet 2131 All-in-One Inkjet Colour Printer  --  laptop + printer combo - i3 + win 10",laptop,Windows 10,Intel,Core i3,,4 GB,DDR4,"Style name: i3 + Win 10; | Pattern name: Laptop + Printer Combo; HP 14 Core i3 7th gen 14-inch Thin and Light Laptop (4GB /1TB HDD/Windows 10 Home/Smoke Gray /1.59 kg), 14q-cs0006TU; Designed for long-lasting performance, this stylishly designed HP 15"" laptop has a long-lasting battery that keeps you connected, entertained, and productive all day. Speed through tasks, or sit back and socialize – with the latest processors and a rich HD display. Do it all, all day.; HP DeskJet 2131 All-in-One Inkjet Colour Printer; Make your everyday printing, scanning and copying easy with an HP Desk Jet all-in-one that simply works-right out of the box. Save money with optional high-yield ink cartridges. Plus, save space with an all-in-one designed to fit where you need it. Features Just what you need-right away Count on easy versatility. Print, scan and copy what you need quickly with a reliable all-in-one. Easy from the start Get started in fewer steps. Easily set up this all-in-one to print, scan and copy with simple controls. Save your space with a compact all-in-one designed to fit on your desk, on a shelf or anywhere you need it. Tackle more tasks for less cash Print more for less, using the world's No. 1 printer brand plus Original HP ink cartridges. Full of value-print up to twice as many pages with Original HP high-yield ink cartridges. Reduce your impact Conserve resources-without sacrificing performance-using an all-in-one that's ENERGY STAR certified. Reduce your environmental impact. Count on easy, free cartridge recycling through HP Planet Partners, For any product related queries kindly contact_us on: [ 18002000047 ]","{u'processor_name': (11, 13), u'system_memory': (15, 18)}",[]
105281865,"ASUS X507 ( Core i5-8th Gen /4 GB/ 1TB HDD / 15.6"" FHD/ Windows 10 ) Thin and Light X507UA- EJ483T ( Icicle Gold /1.68 kg)",laptop,Windows 10,Intel,Core i5,,1 GB,DDR4,"; Size name:; X507UA- EJ483T; ; ; ; A perfect combination of beauty and performance, the stylish X507 is powered by Intel Core i5 processor with 4GB RAM and 1TB 5400 rpm SATA HDD. With a thin 8.1mm bezel and 75.4 percent screen-to-body ratio, the NanoEdge display on X507 provides you with more screen area for more immersive viewing. X507 features a fingerprint sensor for quick and easy logins with Windows Hello. A quick scan is all it takes to log in. ASUS Sonic Master employs a professional-grade codec to ensure precise audio encoding and decoding and uses amplifiers, large speakers and resonance chambers that are perfectly-suited for your specific device. X507 features a 3x the lifespan of standard lithium-ion batteries. With ASUS fast-charge technology, a low battery can be charged to 60 percent in just 49 minutes.;","{u'processor_name': (17, 19), u'system_memory': (29, 33), u'operating_system': (56, 63)}",[]
117471833,Dell Vostro 3480 14-inch HD Thin & Light Laptop (Core i3 8th Gen/4GB/1TB HDD/Windows 10/Black/1.72kg)  --  intel i3/ thin & light /windows,laptop,Windows 10,Intel,Core i3,,4 GB,DDR4,"; Style name:; Intel i3/ Thin & Light /Windows; | Pattern name:; Laptop; | Colour:; Black; ; ; ; Style name:Windows. Dell Vostro 3478 is a 14 inch laptop with 8th Generation core i3 processor with 4 GB of RAM and 1 TB hard-disk, comes with Windows 10 OS.;","{u'processor_name': (54, 56), u'processor_brand': (107, 112), u'system_memory': (65, 68), u'operating_system': (77, 84)}",[]
117471835,Dell Vostro 3478 Intel Core i3 8th Gen 14-inch Laptop (4GB/1TB HDD/Ubuntu/Black/2.25kg)  --  intel i3/ ubuntu,laptop,Ubuntu,Intel,Core i3,,4 GB,DDR4,"; Style name:; Intel i3/ Ubuntu; | Pattern name:; Laptop; | Colour:; Black; ; ; ; Dell Vostro 3478 is a 14 inch laptop with 8th Generation core i3 processor with 4 GB of RAM and 1 TB hard-disk, comes with Ubuntu OS.;","{u'processor_name': (28, 30), u'processor_brand': (17, 22), u'system_memory': (55, 58), u'operating_system': (67, 73)}",[]
120154576,"ASUS ZenBook 13 UX334FL-A7622TS Intel Core i7 10th Gen 13.3-inch FHD Thin & Light Laptop (16GB RAM/1TB PCIe SSD/Windows 10/MS-Office 2019/2GB NVIDIA GeForce MX250 Graphics/1.27 Kg), Icicle Silver",laptop,Windows 10,Intel,Core i7,2 GB,16 GB,,; ; Creativity. Style. Innovation. These are the qualities that define the elegant new ZenBook 13. It’s one of the world’s smallest 13-inch laptops and features the breath taking frameless Nano Edge display and the revolutionary Screen Pad 2.0 to give you the freedom to discover your creative power.;,"{u'processor_name': (38, 45), u'processor_brand': (142, 148), u'system_memory': (91, 94), u'operating_system': (112, 119), u'dedicated_graphic_memory_capacity': (138, 141)}",[]
8026943,"Dell Inspiron 3542 15.6-inch Laptop (Core i3 4005U/4GB/500GB/Ubuntu/Integrated Graphics/Without Laptop Bag), Silver",laptop,Linux,Intel,Core i3,,4 GB,DDR3,"Product Description; Fine Display, Powerful Performance; A sturdy laptop with smart features, the Dell Inspiron 3542 15.6-inch Laptop is for those who prefer a balance of both, functionality and durability. This Dell noetbook comes with a 15.6-inch screen that offers a 1366x768 pixel screen resolution, enabling you to view crisp and vibrant images with every detail coming alive on the screen. Powered by Intel core i3 4005U processor with a Turbo speed of 1.7GHz., the laptop's performance is efficient. The 4GB RAM adds more to the performance; you can multi-task with ease.; Excellent Connectivity and Great Storage; The Dell Inspiron laptop is equipped with various connectivity options which are extremely easy to use. It has a stable and consistent Wi-Fi, which allows you to browse through your favourite websites, applications, videos, games and much more. Additionally, the laptop comes with 10/100LAN, USB 3.0 port and two USB 2.0 ports, media card reader slot and 4.0 Bluetooth connectivity, to keep you entertained all day long. When it comes to storage, the Dell laptop gives you enough space to store all your important files including movies, videos, TV shows and much more with a 500GB hard drive.; Battery Life and Other Features; This Dell laptop is powered by a 4 cell, cylindrical, lithium-ion battery, which allows you to talk for extended hours without any interruption. The laptop has several other useful features like its ergonomic keyboard and a multi-touch trackpad which is supported with integrated scrolling.; From the Manufacturer; A Laptop for Your Daily Needs; The Dell Inspiron 3542; When choosing a laptop, weight and size are two of the most important features to consider, especially if you travel a lot. No one wants to carry a heavy laptop, especially when you are traveling. A heavy laptop also becomes a burden if your job requires you to carry your laptop with you whenever you go out for work. If you are looking for a sleek and stylish laptop that is utilitarian, then opt for the; Dell Inspiron 3542 ","{u'processor_name': (42, 44), u'system_memory': (51, 54), u'operating_system': (61, 67)}",[]
